time_sn,ctrlong,ctrlatr,ax_m_s2,ay_m_s2,az_m_s2,p_rad_s,q_rad_s,r_rad_s,quat_e0,quat_ex,quat_ey,quat_ez,alpha_rad,beta_rad,tas_m_s,de_rad,dr_rad,da_rad,mass_kg,thrust_N,lat_rad,lon_rad,alt_m
17.34,1,1,0.211549698032521,-0.00571559100332365,-9.7548498876895,0.000344563982548339,-0.00110035928535171,-0.00157210762559002,0.999675900849556,-0.0014702512396081,0.012910609320556,-0.0218922969375051,0.0521727244878855,0.000969142103294244,25.3996383006818,-0.10651879442271,0,-0.0145692741724938,10.4994284866178,6.11055703766686,0.785470707232142,-2.12930418297478,984.99582240085
17.36,1,1,0.211773999376968,-0.00571847976408698,-9.75574258596938,0.000344654334264346,-0.00107211046939748,-0.00156983493611443,0.999675702031778,-0.00146724685451966,0.0128996530320487,-0.0219080300780616,0.0521877201522926,0.000969374484455868,25.3988721434058,-0.106631831342077,0,-0.0145701948572821,10.4994278484218,6.11074334752316,0.785470786898464,-2.12930418777272,984.982394794849
17.38,1,1,0.211996240823699,-0.00572135287484758,-9.75662656324307,0.000344733499334988,-0.00104415308756039,-0.00156756074840829,0.999675499715162,-0.00146423517192378,0.0128889776774877,-0.0219237409065943,0.0522025671919518,0.000969605079136846,25.3981137579403,-0.106743744782324,0,-0.0145710998814871,10.4994272102336,6.11092945534501,0.785470866562211,-2.12930419257404,984.968949068524
17.4,1,1,0.21221644327015,-0.00572421036410967,-9.75750182776108,0.00034480158915854,-0.00101648662765614,-0.00156528516638941,0.99967529394737,-0.00146121636257936,0.0128785803485881,-0.0219394294022358,0.0522172667698153,0.000969833902280938,25.3973630021214,-0.106854543447585,0,-0.0145719894789237,10.4994265720532,6.11111539178905,0.78547094622341,-2.12930419737873,984.955485578169
17.42,1,1,0.212434627587851,-0.0057270522629864,-9.75836838923376,0.000344858714191777,-0.000989110536694773,-0.00156300829384403,0.999675084775616,-0.00145819059612405,0.012868458142366,-0.0219550955451929,0.0522318200524996,0.000970060968876329,25.3966197353498,-0.106964236065021,0,-0.0145728638814715,10.4994259338804,6.11130118718217,0.785471025882085,-2.12930420218679,984.942004676563
17.44,1,1,0.212650814615957,-0.00572987860543097,-9.75922625878951,0.000344904983910528,-0.000962024223847944,-0.00156073023431995,0.999674872246677,-0.00145515804107481,0.012858608161531,-0.0219707393167448,0.052246228209891,0.000970286293970343,25.3958838185871,-0.107072831382571,0,-0.0145737233190924,10.4994252957153,6.11148687150368,0.785471105538261,-2.12930420699821,984.928506712965
17.46,1,1,0.21286502515468,-0.00573268942842796,-9.7600754489309,0.000344940506789908,-0.000935227063159682,-0.00155845109101521,0.999674656406892,-0.00145211886482939,0.0128490275148516,-0.0219863606992412,0.052260492414729,0.000970509892681616,25.3951551143508,-0.107180338166476,0,-0.0145745680198452,10.4994246575576,6.11167247436914,0.785471185191962,-2.12930421181299,984.914992033127
17.48,1,1,0.213077279958684,-0.0057354847721411,-9.76091597348959,0.000344965390303712,-0.00090871839559106,-0.00155617096666431,0.99967443730217,-0.00144907323366832,0.0128397133174953,-0.0220019596760979,0.0522746138421789,0.000970731780209704,25.3944334867093,-0.107286765198919,0,-0.0145753982099013,10.4994240194074,6.11185802501545,0.785471264843213,-2.12930421663113,984.901460979292
17.5,1,1,0.213287599730526,-0.00573826468001769,-9.76174784758102,0.000344979740939735,-0.000882497530588799,-0.00155388996342386,0.999674214977988,-0.00144602131275726,0.0128306626913515,-0.0220175362317928,0.0522885936694054,0.000970951971842146,25.3937188012768,-0.107392121276247,0,-0.0145762141135618,10.4994233812644,6.11204355228719,0.785471344492036,-2.12930422145262,984.887913890209
17.52,1,1,0.21349600511445,-0.00574102919885302,-9.76257108756068,0.000344983664230097,-0.000856563747307568,-0.00155160818275941,0.9996739894794,-0.0014429632661494,0.0128218727653408,-0.022033090351859,0.0523024330751538,0.000971170482959053,25.3930109252076,-0.10749641520654,0,-0.0145770159532739,10.4994227431286,6.1122290846243,0.785471424138454,-2.12930422627746,984.87435110113
17.54,1,1,0.213702516690352,-0.00574377837881737,-9.76338571098117,0.000344977264795973,-0.000830916295389642,-0.00154932572533515,0.99967376085104,-0.00143989925678758,0.0128133406757132,-0.0220486220228784,0.0523161332393478,0.000971387329035292,25.3923097271912,-0.107599655808024,0,-0.014577803949643,10.4994221049999,6.11241465005079,0.785471503782491,-2.12930423110565,984.860772943827
17.56,1,1,0.213907154968315,-0.00574651227344183,-9.76419173655264,0.000344960646400774,-0.000805554395451966,-0.00154704269090793,0.999673529137124,-0.00143682944650616,0.0128050635663414,-0.022064131232473,0.0523296953427074,0.000971602525640405,25.3916150774459,-0.107701851906575,0,-0.0145785783214511,10.4994214668782,6.11260027616462,0.785471583424167,-2.12930423593718,984.847179746589
17.58,1,1,0.214109940383331,-0.00574923093957559,-9.76498918410426,0.000344933912013866,-0.000780477239297837,-0.00154475917822683,0.999673294381456,-0.00143375399603223,0.0127970385890095,-0.0220796179692957,0.0523431205663928,0.000971816088436394,25.3909268477132,-0.107803012334572,0,-0.0145793392856643,10.4994208287634,6.1127859901285,0.785471663063506,-2.12930424077205,984.83357183424
17.6,1,1,0.214310893290701,-0.00575193443730566,-9.7657780745499,0.000344897163881485,-0.000755683989961957,-0.00154247528493938,0.999673056627431,-0.0014306730649862,0.0127892629037009,-0.0220950822230206,0.0523564100916745,0.000972028033173548,25.3902449112514,-0.107903145928588,0,-0.0145800870574489,10.4994201906554,6.1129718186617,0.785471742700528,-2.12930424561026,984.819949528141
17.62,1,1,0.214510033961743,-0.0057546228298532,-9.76655842985577,0.000344850503601308,-0.000731173781603993,-0.00154019110750551,0.999672815918042,-0.00142758681188167,0.0127817336788869,-0.0221105239843309,0.052369565099633,0.000972238375684495,25.3895691428297,-0.108002261527979,0,-0.0145808218501783,10.4994195525542,6.11315778803267,0.785471822335253,-2.1293042504518,984.806313146201
17.64,1,1,0.214707382580077,-0.00575729618344115,-9.76733027301142,0.00034479403220188,-0.000706945719453918,-0.00153790674111971,0.999672572295878,-0.00142449539412435,0.0127744480918154,-0.0221259432449078,0.0523825867708841,0.000972447131876667,25.3888994187215,-0.108100367972723,0,-0.0145815438754435,10.4994189144597,6.11334392405262,0.785471901967704,-2.12930425529667,984.792663002886
17.66,1,1,0.214902959238112,-0.00575995456714322,-9.76809362800212,0.000344727850223261,-0.000682998879489069,-0.00153562227964215,0.999672325803133,-0.00142139896801029,0.0127674033288022,-0.0221413399974175,0.0523954762853323,0.000972654317723396,25.3882356166979,-0.108197474102661,0,-0.0145822533430584,10.4994182763717,6.11353025206973,0.785471981597899,-2.12930426014487,984.778999409229
17.68,1,1,0.215096783934252,-0.00576259805271166,-9.7688485197856,0.000344652057797025,-0.000659332308494376,-0.00153333781553911,0.999672076481607,-0.00141829768872308,0.0127605965855231,-0.022156714235498,0.0524082348219475,0.000972859949253835,25.3875776160208,-0.10829358875483,0,-0.014582950461067,10.4994176382902,6.11371679696424,0.785472061225859,-2.12930426499638,984.765322672841
17.7,1,1,0.215288876570117,-0.00576522671439406,-9.76959497426859,0.000344566754724832,-0.000635945023868751,-0.00153105343983295,0.99967182437271,-0.00141519171033034,0.0127540250673071,-0.022172065953745,0.0524208635585625,0.000973064042541939,25.3869252974363,-0.108388720762738,0,-0.0145836354357445,10.4994170002151,6.11390358314414,0.785472140851603,-2.12930426985122,984.751633097918
17.72,1,1,0.215479256948291,-0.00576784062873562,-9.77033301828665,0.000344472040555411,-0.000612836013715451,-0.0015287692420616,0.999671569517466,-0.00141208118577936,0.0127476859894297,-0.0221873951476981,0.0524333636716903,0.000973266613694694,25.3862785431673,-0.108482878954401,0,-0.0145843084716015,10.4994163621463,6.11409063454151,0.785472220475149,-2.12930427470936,984.737930985257
17.74,1,1,0.215667944770224,-0.00577043987437508,-9.7710626795846,0.000344368014656076,-0.000590004236955414,-0.00152648531024756,0.999671311956516,-0.00140896626689196,0.0127415765774055,-0.0222027018138256,0.0524457363363553,0.000973467678839817,25.3856372369067,-0.108576072150992,0,-0.0145849697713844,10.4994157240838,6.11427797460954,0.785472300096516,-2.12930427957082,984.724216632263
17.76,1,1,0.215854959634388,-0.00577302453183597,-9.77178398679817,0.000344254776280032,-0.000567448623589864,-0.00152420173087629,0.99967105173012,-0.00140584710435874,0.0127356940672789,-0.02221798594951,0.0524579827259372,0.000973667254113114,25.3850012638099,-0.10866830916531,0,-0.0145856195360747,10.4994150860274,6.11446562632014,0.785472379715723,-2.12930428443559,984.710490332961
17.78,1,1,0.216040321034557,-0.005775594683317,-9.77249696943625,0.000344132424627909,-0.000545168075012771,-0.00152191858888341,0.999670788878165,-0.00140272384773268,0.0127300357059115,-0.0222332475530329,0.0524701040120238,0.000973865355645697,25.3843705104875,-0.108759598800498,0,-0.0145862579648858,10.4994144479771,6.11465361216197,0.785472459332787,-2.12930428930366,984.696752378011
17.8,1,1,0.216224048358271,-0.00577815041248168,-9.77320165786386,0.000344001058901729,-0.000523161464568243,-0.0015196359676506,0.999670523440161,-0.0013995966454223,0.0127245987512656,-0.0222484866235596,0.0524821013642703,0.000974061999551224,25.3837448649974,-0.10884994984838,0,-0.0145868852552623,10.4994138099329,6.11484195413905,0.785472538947726,-2.12930429417502,984.683003054717
17.82,1,1,0.216406160885338,-0.00578069180425379,-9.77389808328494,0.000343860778353439,-0.000501427637980107,-0.00151735394900933,0.999670255455249,-0.00139646564468435,0.0127193804726828,-0.0222637031611241,0.0524939759502627,0.000974257201913339,25.3831242168377,-0.108939371088334,0,-0.014587501602874,10.4994131718946,6.11503067376994,0.785472618560557,-2.12930429904968,984.669242647041
17.84,1,1,0.216586677786442,-0.00578321894461865,-9.77458627772542,0.00034371168232401,-0.000479965414093761,-0.00151507261325211,0.999669984962203,-0.00139333099161618,0.012714378151156,-0.0222788971666142,0.052505728935384,0.000974450978773453,25.3825084569385,-0.109027871285866,0,-0.0145881072016114,10.4994125338622,6.11521979208722,0.785472698171297,-2.12930430392764,984.655471435615
17.86,1,1,0.21676561812183,-0.0057857319204314,-9.77526627401644,0.000343553870276545,-0.00045877358557115,-0.00151279203915038,0.999669711999434,-0.00139019283114794,0.0127095890795951,-0.022294068641756,0.0525173614826803,0.000974643346118998,25.3818974776541,-0.109115459191003,0,-0.014588702243581,10.4994118958355,6.11540932963757,0.785472777779961,-2.12930430880888,984.641689697757
17.88,1,1,0.216943000839846,-0.0057882308192374,-9.77593810577612,0.000343387441820255,-0.000437850919639566,-0.00151051230397851,0.999669436604991,-0.00138705130703462,0.012705010563085,-0.0223092175890996,0.0525288747527266,0.000974834319872278,25.3812911727549,-0.109202143537671,0,-0.0145892869190978,10.4994112578147,6.11559930648197,0.785472857386567,-2.1293043136934,984.627897707479
17.9,1,1,0.217118844775764,-0.0057907157291025,-9.77660180739293,0.000343212496727264,-0.00041719615890933,-0.001508233483543,0.999669158816566,-0.00138390656184803,0.0127006399191355,-0.0223243440120045,0.0525402699034922,0.000975023915880012,25.3806894374196,-0.109287933041674,0,-0.0145898614166801,10.4994106197995,6.11578974219663,0.785472936991129,-2.1293043185812,984.614095735508
17.92,1,1,0.217293168650366,-0.00579318673845815,-9.77725741400702,0.00034302913494207,-0.00039680802218878,-0.00150595565221623,0.999668878671496,-0.00138075873696887,0.0126964744779237,-0.0223394479146254,0.0525515480902042,0.000975212149903644,25.3800921682265,-0.109372836399988,0,-0.0145904259230404,10.4994099817899,6.11598065587398,0.785473016593663,-2.12930432347228,984.600284049294
17.94,1,1,0.217465991068692,-0.00579564393595667,-9.77790496149231,0.000342837456581703,-0.000376685205351772,-0.00150367888297398,0.999668596206767,-0.00137760797257886,0.0126925115825275,-0.0223545293018981,0.0525627104652092,0.000975399037610503,25.3794992631458,-0.109456862289262,0,-0.0145909806230829,10.4994093437858,6.11617206612416,0.785473096194185,-2.12930432836663,984.586462913026
17.96,1,1,0.217637330518673,-0.00579808741034653,-9.77854448643759,0.000342637561931834,-0.000356826382089119,-0.00150140324743583,0.999668311459014,-0.00137445440765318,0.0126887485891508,-0.0223695881795264,0.0525737581778347,0.000975584594565837,25.3789106215305,-0.109540019364988,0,-0.0145915256998915,10.4994087057872,6.11636399107668,0.785473175792708,-2.12930433326425,984.572632587652
17.98,1,1,0.217807205369946,-0.00580051725035732,-9.77917602612839,0.00034242955143319,-0.000337230204807567,-0.00149912881590795,0.999668024464531,-0.00137129817995302,0.0126851828673413,-0.0223846245539686,0.0525846923742487,0.000975768836225779,25.3783261441084,-0.109622316259806,0,-0.0145920613347272,10.499408067794,6.11655644838256,0.785473255389248,-2.12930433816513,984.558793330884
18,1,1,0.217975633872456,-0.00580293354460295,-9.77979961852731,0.000342213525664378,-0.000317895305372269,-0.00149685565742723,0.999667735259265,-0.00136813942601864,0.0126818118001988,-0.0223996384324253,0.052595514197319,0.000975951777931232,25.3777457329734,-0.109703761582982,0,-0.0145925877070198,10.4994074298062,6.11674945521646,0.785473334983818,-2.12930434306927,984.544945397223
18.02,1,1,0.218142634155278,-0.00580533638149897,-9.78041530225549,0.000341989585316863,-0.00029882029586141,-0.00149458383980641,0.999667443878827,-0.00136497828116262,0.0126786327845776,-0.0224146298228266,0.0526062247864736,0.000976133434902707,25.3771692915767,-0.109784363918985,0,-0.0145931049943631,10.4994067918236,6.11694302827941,0.785473414576431,-2.12930434797666,984.531089037969
18.04,1,1,0.21830822422539,-0.00580772584919443,-9.78102311657369,0.000341757831166691,-0.000280003769286239,-0.00149231342967926,0.99966715035849,-0.00136181487946371,0.0126756432312799,-0.0224295987338208,0.0526168252775613,0.000976313822236071,25.3765967247181,-0.109864131826385,0,-0.0145936133725092,10.4994061538463,6.11713718380142,0.785473494167103,-2.12930435288731,984.517224501237
18.06,1,1,0.218472421966436,-0.00581010203551928,-9.7816231013629,0.000341518364041233,-0.000261444300290084,-0.00149004449254536,0.999666854733193,-0.001358649353761,0.0126728405652433,-0.0224445451747627,0.0526273168027145,0.000976492954899212,25.3760279385372,-0.109943073837159,0,-0.0145941130153637,10.4994055158742,6.11733193754455,0.785473573755845,-2.1293043578012,984.503352031977
18.08,1,1,0.218635245137646,-0.00581246502794299,-9.78221529710605,0.000341271284781941,-0.000243140445824865,-0.00148777709281405,0.999666557037548,-0.00135548183564871,0.012670222225721,-0.0224594691557029,0.0526377004902132,0.000976670847729553,25.3754628405046,-0.110021198455293,0,-0.0145946040949831,10.4994048779071,6.11752730480608,0.78547365334267,-2.12930436271834,984.489471871987
18.1,1,1,0.218796711372699,-0.00581481491354965,-9.78279974486912,0.000341016694204551,-0.000225090745693357,-0.00148551129384673,0.999666257305834,-0.00135231245547141,0.0126677856664559,-0.0224743706873769,0.052647977464353,0.000976847515432401,25.3749013394128,-0.11009851415611,0,-0.0145950867815698,10.4994042399452,6.11772330042189,0.785473732927592,-2.12930436763871,984.475584259927
18.12,1,1,0.218956838178718,-0.00581715177902154,-9.78337648628293,0.000340754693056201,-0.000207293723219128,-0.00148324715799753,0.999665955572011,-0.00134914134231986,0.0126655283558486,-0.0224892497811955,0.0526581488453159,0.000977022972580064,25.3743433453671,-0.110175029385153,0,-0.0145955612434719,10.4994036019882,6.11791993877,0.785473812510621,-2.12930437256232,984.461689431342
18.14,1,1,0.219115642935261,-0.00581947571063595,-9.78394556352497,0.000340485381972063,-0.000189747885723649,-0.00148098474665149,0.999665651869713,-0.00134596862402733,0.0126634477771196,-0.0225041064492345,0.0526682157490445,0.000977197233611671,25.3737887697766,-0.110250752557458,0,-0.014596027647181,10.4994029640362,6.11811723377428,0.785473892091771,-2.12930437748915,984.447787618676
18.16,1,1,0.219273142893499,-0.00582178679427187,-9.7845070193022,0.000340208861429863,-0.000172451725110575,-0.00147872412026045,0.999665346232257,-0.00134279442716654,0.0126615414284671,-0.0225189407042257,0.0526781792871209,0.000977370312833647,25.3732375253452,-0.110325692056208,0,-0.0145964861573311,10.4994023260891,6.11831519890837,0.785473971671052,-2.12930438241922,984.433879051288
18.18,1,1,0.219429355175224,-0.00582408511542345,-9.78506089683281,0.000339925231703827,-0.000155403718310833,-0.00147646533837598,0.999665038692644,-0.00133961887704718,0.0126598068232179,-0.0225337525595476,0.0526880405666489,0.00097754222442076,25.3726895260619,-0.11039985623265,0,-0.0145969369367012,10.4994016881469,6.11851384719955,0.785474051248477,-2.1293043873525,984.41996395547
18.2,1,1,0.219584296772231,-0.00582637075922406,-9.78560723983023,0.000339634592819516,-0.000138602327828907,-0.00147420845967948,0.999664729283561,-0.00133644209771392,0.0126582414899751,-0.0225485420292167,0.0526978006901415,0.000977712982417672,25.372144687192,-0.110473253404405,0,-0.0145973801462149,10.4994010502094,6.11871319123298,0.785474130824055,-2.12930439228901,984.406042554466
18.22,1,1,0.219737984545484,-0.0058286438104741,-9.78614609248576,0.000339337044508901,-0.000122046002192657,-0.00147195354200911,0.999664418037384,-0.0013332642119451,0.01265684297276,-0.0225633091278791,0.0527074607554115,0.000977882600740927,25.3716029252678,-0.110545891855276,0,-0.014597815944944,10.4994004122767,6.11891324315585,0.785474210397799,-2.12930439722872,984.392115068488
18.24,1,1,0.219890435224528,-0.00583090435367549,-9.78667749945268,0.000339032686165907,-0.000105733176439364,-0.00146970064238366,0.999664104986181,-0.0013300853412518,0.0126556088311493,-0.0225780538708019,0.052717021855467,0.000978051093181298,25.3710641580786,-0.110617779834115,0,-0.0145982444901117,10.4993997743487,6.11911401468181,0.785474289969718,-2.12930440217165,984.378181714735
18.26,1,1,0.220041665406888,-0.0058331524730703,-9.78720150583028,0.000338721616804187,-8.9662272534074e-05,-0.00146744981702321,0.999663790161715,-0.00132690560587764,0.0126545366404083,-0.0225927762738657,0.0527264850784106,0.000978218473406417,25.3705283046622,-0.110688925554081,0,-0.0145986659370962,10.4993991364254,6.11931551709534,0.785474369539823,-2.12930440711778,984.364242707413
18.28,1,1,0.220191691557501,-0.00583538825268092,-9.78771815714807,0.000338403935016972,-7.38316998423162e-05,-0.00146520112136669,0.999663473595446,-0.00132372512479892,0.0126536239916186,-0.0226074763535562,0.0527358515073432,0.000978384754963629,25.3699952852944,-0.110759337192119,0,-0.014599080439437,10.4993984985067,6.11951776125631,0.785474449108124,-2.12930441206711,984.350298257748
18.3,1,1,0.220340530008296,-0.00583761177635385,-9.78822749935085,0.000338079738937991,-5.82398555715323e-05,-0.00146295461008639,0.999663155318533,-0.00132054401572538,0.0126528684918027,-0.0226221541269568,0.0527451222202712,0.000978549951282985,25.3694650214807,-0.110829022887911,0,-0.0145994881488396,10.4993978605925,6.11972075760458,0.78547452867463,-2.12930441701964,984.33634857401
18.32,1,1,0.220488196957728,-0.00583982312780177,-9.7887295787835,0.000337749126206145,-4.28851252190591e-05,-0.00146071033709952,0.999662835361836,-0.00131736239510132,0.012652267764043,-0.0226368096117406,0.0527542982900167,0.000978714075680328,25.3689374359455,-0.110897990743381,0,-0.0145998892151847,10.4993972226829,6.11992451616475,0.785474608239351,-2.12930442197535,984.322393861528
18.34,1,1,0.220634708470406,-0.00584202239064957,-9.7892244421763,0.000337412193932714,-2.77658830137426e-05,-0.00145846835557708,0.999662513755922,-0.00131418037810727,0.012651819447597,-0.0226514428261635,0.0527633807841325,0.000978877141360405,25.3684124526234,-0.110966248821968,0,-0.0146002837865318,10.4993965847778,6.12012904655079,0.785474687802297,-2.12930442693426,984.308434322712
18.36,1,1,0.220780080476759,-0.00584420964847422,-9.78971213663049,0.000337069038669771,-1.28804924020681e-05,-0.00145622871795007,0.999662190531063,-0.00131099807866198,0.0126515211980074,-0.0226660537890561,0.0527723707648184,0.000979039161419934,25.3678899966495,-0.111033805147938,0,-0.0146006720091311,10.4993959468771,6.12033435797099,0.785474767363476,-2.12930443189635,984.294470157069
18.38,1,1,0.220924328772766,-0.00584638498484763,-9.79019270960416,0.00033671975638462,1.77269352026042e-06,-0.00145399147591331,0.99966186571724,-0.00130781560942488,0.0126513706872079,-0.0226806425198166,0.0527812692888409,0.000979200148850608,25.3673699943493,-0.11110066770558,0,-0.0146010540274292,10.4993953089808,6.12054045923274,0.785474846922896,-2.12930443686161,984.280501561223
18.4,1,1,0.221067469019647,-0.00584854848337228,-9.79066620889792,0.000336364442434024,1.61953315878784e-05,-0.00145175668042717,0.999661539344145,-0.00130463308179881,0.0126513656036249,-0.0226952090384035,0.0527900774074559,0.000979360116541962,25.3668523732294,-0.111166844438864,0,-0.0146014299840817,10.4993946710888,6.12074735874751,0.785474926480568,-2.12930444183005,984.266528728936
18.42,1,1,0.221209516743665,-0.00585070022771913,-9.7911326826413,0.000336003191543667,3.03890880955345e-05,-0.00144952438171734,0.999661211441186,-0.00130145060593318,0.0126515036522743,-0.0227097533653279,0.0527987961663342,0.000979519077284075,25.3663370619676,-0.111232343250666,0,-0.0146018000199589,10.4993940332012,6.12095506453574,0.785475006036498,-2.12930444680166,984.252551851125
18.44,1,1,0.221350487335949,-0.00585284030165619,-9.79159217927909,0.000335636097789846,4.43556383513866e-05,-0.00144729462927294,0.999660882037486,-0.00129826829072732,0.0126517825548543,-0.0227242755216461,0.0528074266054888,0.000979677043770079,25.3658239904035,-0.111297172002141,0,-0.0146021642741601,10.4993933953178,6.1211635842319,0.785475085590695,-2.12930445177644,984.238571115882
18.46,1,1,0.221490396052315,-0.00585496878907769,-9.79204474755782,0.000335263254584684,5.8096666210617e-05,-0.00144506747184324,0.999660551161884,-0.00129508624383413,0.0126522000498329,-0.0227387755289525,0.0528159697592044,0.000979834028598438,25.3653130895285,-0.111361338512182,0,-0.0146025228840213,10.4993927574387,6.12137292508953,0.785475165143167,-2.12930445675437,984.224586708494
18.48,1,1,0.221629258013099,-0.00585708577402639,-9.79249043651225,0.000334884754663184,7.16138636922495e-05,-0.00144284295743321,0.999660218842943,-0.00129190457166403,0.0126527538925317,-0.0227532534093716,0.0528244266559691,0.000979990044274982,25.3648042914759,-0.111424850557108,0,-0.0146028759851275,10.4993921195638,6.12158309398621,0.785475244693921,-2.12930446173547,984.210598811465
18.5,1,1,0.221767088203143,-0.00585919134071252,-9.79292929545275,0.000334500690073932,8.49089304416014e-05,-0.00144062113329824,0.999659885108945,-0.00128872337938901,0.0126534418552055,-0.0227677091855507,0.0528327983184089,0.000980145103214679,25.3642975295115,-0.11148771586955,0,-0.0146032237113223,10.4993914816931,6.12179409742875,0.785475324242964,-2.12930446671971,984.196607604531
18.52,1,1,0.221903901471627,-0.00586128557352715,-9.7933613739518,0.000334111152172413,9.79835733668264e-05,-0.00143840204593813,0.999659549987899,-0.00128554277094695,0.0126542617271159,-0.0227821428806522,0.0528410857632222,0.00098029921774313,25.3637927380234,-0.111549942138418,0,-0.0146035661947209,10.4993908438265,6.12200594155826,0.785475403790304,-2.1293044717071,984.182613264683
18.54,1,1,0.222039712531996,-0.00586336855705114,-9.79378672183102,0.000333716231615692,0.000110839506210166,-0.00143618574109074,0.999659213507541,-0.00128236284904603,0.0126552113146028,-0.0227965545183459,0.0528492900011186,0.000980452400097793,25.3632898525126,-0.11161153700849,0,-0.0146039035657207,10.499390205964,6.12221863215524,0.785475483335948,-2.12930447669764,984.168615966189
18.56,1,1,0.222174535962046,-0.00586544037605928,-9.7942053891493,0.000333316018360623,0.000123478449080074,-0.00143397226372548,0.999658875695335,-0.00127918371516929,0.0126562884411498,-0.0228109441228012,0.0528574120367582,0.000980604662428919,25.3627888095829,-0.111672508079273,0,-0.0146042359530138,10.4993895681056,6.12243217464473,0.785475562879902,-2.12930448169131,984.154615880609
18.58,1,1,0.222308386203769,-0.00586750111552204,-9.79461742618919,0.000332910601663161,0.000135902128055175,-0.00143176165803674,0.999658536578476,-0.00127600546957935,0.0126574909474466,-0.0228253117186793,0.0528654528686931,0.000980756016800224,25.3622895469311,-0.111732862905334,0,-0.0146045634835954,10.4993889302513,6.12264657410146,0.785475642422172,-2.12930448668812,984.140613176819
18.6,1,1,0.222441277563471,-0.0058695508605976,-9.79502288344541,0.000332500070079594,0.000148112274791715,-0.00142955396743771,0.999658196183892,-0.0012728282113231,0.0126588166914466,-0.0228396573311251,0.0528734134893112,0.000980906475189286,25.3617920033371,-0.111792608995256,0,-0.0146048862827804,10.4993882924009,6.12286183525496,0.785475721962766,-2.12930449168805,984.126608021032
18.62,1,1,0.222573224211768,-0.00587158969662632,-9.79542181161212,0.000332084511469935,0.000160110626076247,-0.00142734923455445,0.999657854538245,-0.00126965203823658,0.0126602635484204,-0.0228539809857595,0.0528812948847813,0.000981056049487694,25.3612961186544,-0.111851753811479,0,-0.0146052044742097,10.4993876545545,6.12307796249477,0.785475801501689,-2.12930449669112,984.112600576814
18.64,1,1,0.222704240183644,-0.00587361770911532,-9.79581426157107,0.000331664013001541,0.00017189892347599,-0.00142514750122064,0.999657511667937,-0.00126647704694987,0.0126618294110058,-0.022868282708671,0.0528890980350007,0.000981204751500955,25.3608018337997,-0.111910304769848,0,-0.0146055181798664,10.4993870167121,6.12329495987551,0.785475881038947,-2.1293045016973,984.098591005109
18.66,1,1,0.222834339378552,-0.00587563498372369,-9.79620028437971,0.000331238661154803,0.000183478912932354,-0.001422948808473,0.999657167599105,-0.00126330333289197,0.0126635121892536,-0.022882562526408,0.0528968239135447,0.000981352592948182,25.3603090907435,-0.111968269239161,0,-0.0146058275200841,10.4993863788736,6.12351283112207,0.785475960574546,-2.12930450670659,984.084579464259
18.68,1,1,0.222963535560526,-0.00587764160624273,-9.79657993125951,0.000330808541728672,0.000194852344363154,-0.00142075319654756,0.99965682235763,-0.00126013099029577,0.0126653098106691,-0.0228968204659702,0.0529044734876176,0.000981499585461579,25.3598178325002,-0.112025654540755,0,-0.0146061326135586,10.499385741039,6.12373157963475,0.785476040108492,-2.129304511719,984.07056611002
18.7,1,1,0.223091842358276,-0.00587963766257239,-9.7969532535843,0.000330373739847879,0.000206020971318222,-0.00141856070487675,0.999656475969135,-0.00125696011220305,0.0126672202202511,-0.0229110565548006,0.052912047718006,0.000981645740585746,25.3593280031179,-0.112082467948302,0,-0.0146064335773609,10.4993851032083,6.12395120849432,0.785476119640789,-2.12930451673452,984.05655109559
18.72,1,1,0.223219273265393,-0.00588162323869647,-9.79732030286915,0.000329934339970381,0.000216986550608522,-0.00141637137208764,0.999656128458986,-0.00125379079046945,0.0126692413805255,-0.0229252708207776,0.0529195475590346,0.00098179106977683,25.3588395476689,-0.112138716687204,0,-0.0146067305269472,10.4993844653813,6.12417172046717,0.785476199171443,-2.12930452175314,984.042534571624
18.74,1,1,0.223345841640475,-0.00588359842065643,-9.79768113075887,0.000329490425894397,0.000227750841913916,-0.0014141852360011,0.999655779852297,-0.00125062311576947,0.0126713712715769,-0.022939463292206,0.0529269739585225,0.000981935584401541,25.3583524122398,-0.112194407934534,0,-0.0146070235761694,10.4993838275583,6.12439311801046,0.785476278700458,-2.12930452677485,984.028516686256
18.76,1,1,0.223471560707386,-0.00588556329452127,-9.79803578901751,0.000329042080766052,0.000238315607495313,-0.0014120023336321,0.999655430173931,-0.00124745717760145,0.0126736078910754,-0.0229536339978097,0.0529343278577431,0.000982079295736059,25.3578665439215,-0.112249548818354,0,-0.0146073128372866,10.4993831897389,6.12461540327712,0.785476358227841,-2.12930453179966,984.014497585122
18.78,1,1,0.223596443555409,-0.00588751794635806,-9.79838432951694,0.000328589387086044,0.000248682611767805,-0.00140982270119115,0.999655079448499,-0.00124429306429264,0.0126759492543006,-0.0229677829667225,0.0529416101913848,0.000982222214964864,25.3573818907995,-0.112304146417798,0,-0.0146075984209755,10.4993825519234,6.12483857812099,0.785476437753594,-2.12930453682755,984.000477411379
